Paper ID,PMCID,DOI,Method,Full Text Europe PMC,HREF,Year,Author,Title
17114350,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17114350,2006,"Maruyama-Nakashita A, et al.",Arabidopsis SLIM1 is a central transcriptional regulator of plant sulfur response and metabolism
28572458,,,GFP,,,2017,Hartings S et al.,The DnaJ-Like Zinc-Finger Protein HCF222 Is Required for Thylakoid Membrane Biogenesis in Plants.
12664275,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12664275,2003,"Ueda K, et al.",Development and disintegration of phragmoplasts in living cultured cells of a GFP::TUA6 transgenic Arabidopsis thaliana plant
23064319,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23064319,2012,"Ngo QA, et al.",The Armadillo Repeat Gene ZAK IXIK Promotes Arabidopsis Early Embryo and Endosperm Development through a Distinctive Gametophytic Maternal Effect.
20012673,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20012673,2010,"Kato N, et al.",Luminescence detection of SNARE-SNARE interaction in Arabidopsis protoplasts.
15879559,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15879559,2005,"Chan J, et al.",Localization of the microtubule end binding protein EB1 reveals alternative pathways of spindle development in Arabidopsis suspension cells
16381813,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16381813,2006,"Dixit R, et al.",Establishment of polarity during organization of the acentrosomal plant cortical microtubule array
23590882,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23590882,2013,"Vincill ED, et al.",Interacting glutamate receptor-like proteins in Phloem regulate lateral root initiation in Arabidopsis.
23331961,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23331961,2013,"Yoshihara T, et al.",AtLAZY1 is a signaling component required for gravitropism of the Arabidopsis thaliana inflorescence.
19933383,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19933383,2010,"Bleckmann A, et al.",Stem cell signaling in Arabidopsis requires CRN to localize CLV2 to the plasma membrane.
22883514,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22883514,2012,"Kera K, et al.","Identification and characterization of a cis,trans-mixed heptaprenyl diphosphate synthase from Arabidopsis thaliana."
26272902,,,GFP,,http://doi.org/10.1093/jxb/erv391,2015,Zhao H et al.,The Arabidopsis gene DIG6 encodes a large 60S subunit nuclear export GTPase 1 that is involved in ribosome biogenesis and affects multiple auxin-regulated development processes.
16449377,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16449377,2006,"Gobert A, et al.",Arabidopsis thaliana cyclic nucleotide gated channel 3 forms a non-selective ion transporter involved in germination and cation transport
26016527,,,GFP,,http://doi.org/10.1073/pnas.1507714112,2015,Boex-Fontvieille E et al.,Water-soluble chlorophyll protein is involved in herbivore resistance activation during greening of Arabidopsis thaliana.
16061508,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16061508,2005,"Brembu T, et al.",The small GTPase AtRAC2/ROP7 is specifically expressed during late stages of xylem differentiation in Arabidopsis
18768906,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18768906,2008,"Frank J, et al.",Comparative analyses of Arabidopsis complex glycan1 mutants and genetic interaction with staurosporin and temperature sensitive3a.
23228661,,,GFP,,http://dx.doi.org/10.1016/j.bbrc.2012.11.115,2012,Liu XM et al.,"WITHDRAWN: Overexpression of a C(2)H(2)-type zinc finger protein gene, ZAT11, leads to enhanced primary root growth and increased nickel ion sensitivity in Arabidopsis."
21813653,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21813653,2011,"Chen W, et al.",Male Sterile2 encodes a plastid-localized fatty acyl carrier protein reductase required for pollen exine development in Arabidopsis.
15126639,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15126639,2004,"Fujiwara MT, et al.",Chloroplast division site placement requires dimerization of the ARC11/AtMinD1 protein in Arabidopsis
20870962,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20870962,2010,"Fendrych M, et al.",The Arabidopsis exocyst complex is involved in cytokinesis and cell plate maturation.
22158464,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22158464,2011,"Xiang D, et al.",POPCORN Functions in the Auxin Pathway to Regulate Embryonic Body Plan and Meristem Organization in Arabidopsis.
20231465,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20231465,2010,"Fujimoto M, et al.",Arabidopsis dynamin-related proteins DRP2B and DRP1A participate together in clathrin-coated vesicle formation during endocytosis.
23220690,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23220690,2013,"Cui MH, et al.","An Arabidopsis Cell Growth Defect Factor-Related Protein, CRS, Promotes Plant Senescence by Increasing the Production of Hydrogen Peroxide."
20817848,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20817848,2010,"Papuga J, et al.",Arabidopsis LIM proteins: a family of actin bundlers with distinct expression patterns and modes of regulation.
17324226,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17324226,2007,"Doyle EA, et al.",An alpha-amylase (At4g25000) in Arabidopsis leaves is secreted and induced by biotic and abiotic stress
15863516,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15863516,2005,"Tamura K, et al.",KATAMARI1/MURUS3 Is a novel golgi membrane protein that is required for endomembrane organization in Arabidopsis
27771580,,,GFP,,,2016,Gu L et al.,An RRM-containing mei2-like MCT1 plays a negative role in the seed germination and seedling growth of Arabidopsis thaliana in the presence of ABA.
18318686,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18318686,2008,"Dinkins RD, et al.",Changing transcriptional initiation sites and alternative 5'- and 3'-splice site selection of the first intron deploys Arabidopsis protein isoaspartyl methyltransferase2 variants to different subcellular compartments.
16633814,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16633814,2006,"Raab S, et al.",ABA-responsive RNA-binding proteins are involved in chloroplast and stromule function in Arabidopsis seedlings
23723324,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23723324,2013,"Christ B, et al.",Cytochrome P450 CYP89A9 is involved in the formation of major chlorophyll catabolites during leaf senescence in Arabidopsis.
26625868,,,GFP,,,2015,Tian H et al.,"An ABA down-regulated bHLH transcription repressor gene, bHLH129 regulates root elongation and ABA response when overexpressed in Arabidopsis."
20562234,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20562234,2010,"Ge L, et al.",Arabidopsis ROOT UVB SENSITIVE2/WEAK AUXIN RESPONSE1 is required for polar auxin transport.
24214535,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24214535,2014,"Shimada TL, et al.",Leaf oil body functions as a subcellular factory for the production of a phytoalexin in Arabidopsis.
ISI:000085414100003,,,GFP,,http://dx.doi.org/10.1034/j.1399-3054.2000.108001019.x,2000,"Araki N, et al.",Temperature-sensitive Arabidopsis mutant defective in 1-deoxy-D-xylulose 5-phosphate synthase within the plastid non-mevalonate pathway of isoprenoid biosynthesis
24529575,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24529575,2014,"Borkovcová P, et al.","Antibodies against CKI1RD, a receiver domain of the sensor histidine kinase in Arabidopsis thaliana: from antigen preparation to in planta immunolocalization."
28484477,,,GFP,,,2017,Brikis CJ et al.,"Ancient Plant Glyoxylate/Succinic Semialdehyde Reductases: GLYR1s Are Cytosolic, Whereas GLYR2s Are Localized to Both Mitochondria and Plastids."
24586161,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24586161,2014,"Cheong MS, et al.","AvrBsT acetylates Arabidopsis ACIP1, a protein that associates with microtubules and is required for immunity."
26669598,,,GFP,,,2016,Bionda T et al.,Eukaryotic Hsp70 chaperones in the intermembrane space of chloroplasts.
24400485,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24400485,2013,"Zhang HR, et al.",[Control of organ shape and size by YUAN1 in Arabidopsis thaliana].
28441933,,,GFP,,,2017,Riggs JW et al.,Identification and biochemical characterization of the fructokinase gene family in Arabidopsis thaliana.
12711688,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12711688,2003,"Mathieu O, et al.",Identification and characterization of transcription factor IIIA and ribosomal protein L5 from Arabidopsis thaliana
17288617,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17288617,2007,"Reisen D, et al.",Association of six YFP-myosin XI-tail fusions with mobile plant cell organelles.
11826298,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11826298,2002,"Morita MT, et al.",Involvement of the vacuoles of the endodermis in the early process of shoot gravitropism in Arabidopsis
23766365,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23766365,2013,"Wang JG, et al.","HAPLESS13, the Arabidopsis μ1 adaptin, is essential for protein sorting at the trans-Golgi network/early endosome."
25792253,,,GFP,,http://doi.org/10.1104/pp.15.00260,2015,Pérez-Sancho J et al.,The Arabidopsis synaptotagmin1 is enriched in endoplasmic reticulum-plasma membrane contact sites and confers cellular resistance to mechanical stresses.
21296373,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/21296373,2011,"Lee CP, et al.",Combining proteomics of root and shoot mitochondria and transcript analysis to define constitutive and variable components in plant mitochondria.
22940907,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22940907,2012,"Urano D, et al.",Endocytosis of the seven-transmembrane RGS1 protein activates G-protein-coupled signalling in Arabidopsis.
15235115,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15235115,2004,"Lobstein E, et al.","The putative Arabidopsis homolog of yeast vps52p is required for pollen tube elongation, localizes to Golgi, and might be involved in vesicle trafficking"
20374526,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/20374526,2010,"Chen Y, et al.",Comparative analysis of phytohormone-responsive phosphoproteins in Arabidopsis thaliana using TiO2-phosphopeptide enrichment and mass accuracy precursor alignment.
22814374,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22814374,2012,"Zheng Y, et al.",Sumoylation of transcription factor MYB30 by the small ubiquitin-like modifier E3 ligase SIZ1 mediates abscisic acid response in Arabidopsis thaliana.
24153405,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24153405,2013,"Huang Y, et al.",Mitochondrial AtPAM16 is required for plant survival and the negative regulation of plant immunity.
19218397,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19218397,2009,"de Azevedo Souza C, et al.",A novel fatty Acyl-CoA Synthetase is required for pollen development and sporopollenin biosynthesis in Arabidopsis.
15743878,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15743878,2005,"Koizumi K, et al.",VAN3 ARF-GAP-mediated vesicle transport is involved in leaf vascular network formation
12472682,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12472682,2002,"Pontier D, et al.",Differential regulation of TGA transcription factors by post-transcriptional control
24014547,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24014547,2013,"Lermontova I, et al.",Arabidopsis kinetochore null2 is an upstream component for centromeric histone H3 variant cenH3 deposition at centromeres.
26572690,,,MS/MS,,http://doi.org/10.1002/pmic.201500129,2016,Nguyen-Kim H et al.,Arabidopsis thaliana root cell wall proteomics: Increasing the proteome coverage using a combinatorial peptide ligand library and description of unexpected Hyp in peroxidase amino acid sequences.
16786300,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16786300,2006,"Latvala-Kilby SM, et al.","Uncovering the post-embryonic role of embryo essential genes in Arabidopsis using the controlled induction of visibly marked genetic mosaics: EMB506, an illustration"
23437871,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23437871,2013,"Doskočilová A, et al.","NITRILASE1 regulates the exit from proliferation, genome stability and plant development."
17059404,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17059404,2006,"Howles PA, et al.",A mutation in an Arabidopsis ribose 5-phosphate isomerase reduces cellulose synthesis and is rescued by exogenous uridine.
22199235,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22199235,2012,"Hackenberg D, et al.",Studies on Differential Nuclear Translocation Mechanism and Assembly of the Three Subunits of the Arabidopsis thaliana Transcription Factor NF-Y.
26500667,,,GFP,,,2015,Fujiwara MT et al.,The Arabidopsis minE mutation causes new plastid and FtsZ1 localization phenotypes in the leaf epidermis.
12427994,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12427994,2002,"Hugouvieux V, et al.","Localization, ion channel regulation, and genetic interactions during abscisic acid signaling of the nuclear mRNA cap-binding protein, ABH1"
28202596,,,GFP,,,2017,Guan X et al.,Discovery and Characterization of the 3-Hydroxyacyl-ACP Dehydratase Component of the Plant Mitochondrial Fatty Acid Synthase System.
19392698,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19392698,2009,"Myers C, et al.",Calcium-dependent protein kinases regulate polarized tip growth in pollen tubes.
16244150,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16244150,2005,"Shen Y, et al.",Arabidopsis FHY1 protein stability is regulated by light via phytochrome A and 26S proteasome
18431481,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/18431481,2008,"Zybailov B, et al.","Sorting signals, N-terminal modifications and abundance of the chloroplast proteome"
15363412,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15363412,2004,"Gazzarrini S, et al.",The transcription factor FUSCA3 controls developmental timing in Arabidopsis through the hormones gibberellin and abscisic acid
23482858,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23482858,2013,"Voiniciuc C, et al.",Flying saucer1 is a transmembrane RING E3 ubiquitin ligase that regulates the degree of pectin methylesterification in Arabidopsis seed mucilage.
10209027,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10209027,1999,"Kost B, et al.","Rac homologues and compartmentalized phosphatidylinositol 4, 5-bisphosphate act in a common pathway to regulate polar pollen tube growth"
19548979,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19548979,2009,"Guillaumot D, et al.","The Arabidopsis TSPO-related protein is a stress and abscisic acid-regulated, endoplasmic reticulum-Golgi-localized membrane protein."
27676245,,,GFP,,,2016,Moneo-Sánchez M et al.,Subcellular location of Arabidopsis thaliana subfamily a1 β-galactosidases and developmental regulation of transcript levels of their coding genes.
23482856,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23482856,2013,"Zhou LZ, et al.",Protein S-ACYL Transferase10 is critical for development and salt tolerance in Arabidopsis.
16231156,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16231156,2006,"Leung KC, et al.",Arabidopsis ACBP3 is an extracellularly targeted acyl-CoA-binding protein
15144374,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15144374,2004,"Zhou C, et al.",Expression and function of HD2-type histone deacetylases in Arabidopsis development
12713536,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12713536,2003,"Despres B, et al.",Three SAC1-like genes show overlapping patterns of expression in Arabidopsis but are remarkably silent during embryo development
26106400,,,GFP,,http://doi.org/10.3389/fpls.2015.00412,2015,Park J et al.,AtPGL3 is an Arabidopsis BURP domain protein that is localized to the cell wall and promotes cell enlargement.
15746158,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15746158,2005,"Terasawa K, et al.",Visualization of plastid nucleoids in situ using the PEND-GFP fusion protein
18156219,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18156219,2007,"Liu JX, et al.","An endoplasmic reticulum stress response in Arabidopsis is mediated by proteolytic processing and nuclear relocation of a membrane-associated transcription factor, bZIP28."
24406791,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24406791,2014,"López-Ribera I, et al.",The evolutionary conserved oil body associated protein OBAP1 participates in the regulation of oil body size.
21750235,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21750235,2011,"Ho CM, et al.",Augmin plays a critical role in organizing the spindle and phragmoplast microtubule arrays in Arabidopsis.
19135895,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19135895,2009,"Pandey S, et al.",Two novel GPCR-type G proteins are abscisic acid receptors in Arabidopsis.
12553910,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12553910,2003,"Geldner N, et al.","The Arabidopsis GNOM ARF-GEF mediates endosomal recycling, auxin transport, and auxin-dependent plant growth"
23659919,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23659919,2013,"Yuan Y, et al.",The Arabidopsis DUF231 domain-containing protein ESK1 mediates 2-O- and 3-O-acetylation of xylosyl residues in xylan.
22974509,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22974509,2013,"Asaoka R, et al.","Arabidopsis RABA1 GTPases are involved in transport between the trans-Golgi network and the plasma membrane, and are required for salinity stress tolerance."
17171374,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17171374,2007,"Larsen PB, et al.",Arabidopsis ALS1 encodes a root tip and stele localized half type ABC transporter required for root growth in an aluminum toxic environment
24393051,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/24393051,2015,"Sultana N, et al.",Ascorbate deficiency influences the leaf cell wall glycoproteome in Arabidopsis thaliana.
